Date,Open,High,Low,Close,Adj Close,Volume
2016-09-22,19.946667,20.096666,19.661667,19.748333,19.563614,16200
2016-09-23,19.666666,19.666666,19.466667,19.501667,19.319256,5400
2016-09-26,19.233334,19.378334,18.951666,18.951666,18.774401,10800
2016-09-27,19.291666,19.525000,19.291666,19.525000,19.342369,5400
2016-09-28,19.745001,19.745001,19.471666,19.676666,19.492617,14400
2016-09-29,19.459999,20.053333,19.459999,20.045000,19.857506,40200
2016-09-30,20.410000,20.833334,20.410000,20.703333,20.509682,42000
2016-10-03,21.045000,21.045000,20.250000,20.278334,20.088654,18600
2016-10-04,20.261667,20.268333,20.093334,20.143333,19.954920,18600
2016-10-05,20.240000,20.719999,20.240000,20.586666,20.394106,13200
2016-10-06,20.450001,20.815001,20.209999,20.681667,20.488218,10200
2016-10-07,20.916666,20.916666,20.600000,20.753334,20.559214,19800
2016-10-10,21.161667,21.161667,20.500000,20.500000,20.308249,7800
2016-10-11,19.684999,19.764999,19.295000,19.615000,19.431528,35400
2016-10-12,19.613333,19.613333,19.333334,19.480000,19.297789,16200
2016-10-13,19.166666,19.191668,18.611666,19.014999,18.837141,24600
2016-10-14,19.353333,19.858334,19.353333,19.580000,19.396854,18600
2016-10-17,19.911667,19.911667,19.340000,19.340000,19.159100,9000
2016-10-18,19.584999,19.910000,19.584999,19.848333,19.662678,10200
2016-10-19,19.333334,19.333334,18.998333,19.110001,18.931250,28200
2016-10-20,19.000000,19.333334,19.000000,19.333334,19.152496,12000
2016-10-21,19.110001,19.466667,19.091667,19.383333,19.202026,25200
2016-10-24,19.971666,19.971666,19.701666,19.883333,19.697350,24000
2016-10-25,20.076666,20.076666,19.756666,19.756666,19.571869,7200
2016-10-26,19.666666,19.683332,19.629999,19.683332,19.499224,10200
2016-10-27,20.333334,20.333334,19.901667,19.901667,19.715511,5400
2016-10-28,19.695000,19.901667,19.500000,19.500000,19.317602,41400
2016-10-31,19.601667,19.700001,19.593334,19.681667,19.497572,10800
2016-11-01,19.666666,19.666666,18.728333,19.129999,18.951061,22800
2016-11-02,19.250000,19.333334,18.918333,18.918333,18.741377,15600
2016-11-03,18.918333,18.918333,18.918333,18.918333,18.741377,0
2016-11-04,18.611666,18.750000,18.568333,18.568333,18.394651,6000
2016-11-07,18.735001,19.766666,18.735001,19.766666,19.581774,33600
2016-11-08,19.690001,20.021667,19.178333,19.706667,19.522335,11400
2016-11-09,18.833334,19.666666,18.833334,19.570000,19.386948,24000
2016-11-10,18.916666,19.240000,18.583334,18.853333,18.676985,34200
2016-11-11,19.128334,20.068333,19.083334,20.066668,19.878969,26400
2016-11-14,19.776667,19.910000,19.643333,19.731667,19.547102,12000
2016-11-15,20.000000,20.543333,20.000000,20.446667,20.255413,52200
2016-11-16,20.041666,20.615000,20.041666,20.434999,20.243858,12600
2016-11-17,20.833334,21.084999,20.833334,20.883333,20.687998,16200
2016-11-18,20.888334,21.180000,20.888334,21.176666,20.978588,21000
2016-11-21,21.416666,21.480000,21.141666,21.281666,21.082605,25200
2016-11-22,21.625000,22.086666,21.625000,22.086666,21.880075,34200
2016-11-23,22.299999,22.299999,21.991667,22.046667,21.840448,30000
2016-11-25,22.035000,22.254999,21.959999,22.254999,22.046833,13200
2016-11-28,22.059999,22.248333,21.985001,22.081667,21.875124,46200
2016-11-29,21.916666,22.236666,21.893333,21.893333,21.688551,45600
2016-11-30,22.230000,22.230000,21.698334,21.709999,21.506929,48000
2016-12-01,20.833334,20.833334,19.321667,19.705000,19.520685,70800
2016-12-02,19.583334,20.161667,19.535000,20.161667,19.973083,17400
2016-12-05,20.333334,20.735001,20.333334,20.643333,20.450241,9000
